export-0x7a250d5630b4cf539739df2c5dacb4c659f2488d
Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(ETH),Value_OUT(ETH),CurrentValue @ $1897.39/Eth,TxnFee(ETH),TxnFee(USD),Historical $Price/Eth,Status,ErrCode,Method,
0xff24b02139bf01c0fc031a9d21a862e9952096681aefe1095696e316831eea67,16308860,1672539299,2023-01-01 02:14:59,0x4fa3561b455771a74488fd0cceebce357ccab637,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.00273528675,5.1899057265825,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xb6d5c1bfd26439f2e7ca2134833e29e521bec725f8af62d02661e7de0a6e0d75,16308860,1672539299,2023-01-01 02:14:59,0xe7ef24aa6dea79767eac7608662ddd8f19b93066,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.05,0,94.8695,0.009576493695377960,18.1703433726732,1200.10,,,Swap Exact ETH For Tokens,
0xa34ef3c45c5d30172a6acb1acebeb949076ae69ce109473d8b1c79d8f0ab64e4,16308862,1672539323,2023-01-01 02:15:23,0x584e82ef83783a7cb30bac11ef94e4c19bdc7475,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.010599848816625100,0,20.1120471461762,0.00265377,5.0352366603,1200.10,,,Swap ETH For Exact Tokens,
0x96741d58a92a67e0c1ee32847b2ef1b5b47a3a418d8fef44a9166509c0766bc2,16308865,1672539359,2023-01-01 02:15:59,0xd40f9b9e5cb4c1817249bbddd9c3b997b4245627,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.045,0,85.38255,0.0025818963691139,4.89886435179302,1200.10,,,Swap Exact ETH For Tokens,
0xfa6e9f20e7c76b08b22d0e2c97130151907b22386378cd13c970be18769c9908,16308865,1672539359,2023-01-01 02:15:59,0x5b161d0a1a72cfc554d6bb8e8a3ac9ec69c9aeb2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.060059824163767900,0,113.956909770092,0.00237300525,4.5025164312975,1200.10,,,Swap ETH For Exact Tokens,
0x69d57fb25749f0bf3d9810890054e69e7a38f7b2de640dabc4790fce191835b6,16308866,1672539371,2023-01-01 02:16:11,0x77a6d6c2370782284fe06e2efffb40f35a8ef554,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.0107578275,20.411794320225,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xc72071f1b672d6ef25db89e044a0d024ced89496189d33510a3c14593de9978f,16308866,1672539371,2023-01-01 02:16:11,0x359be4338a8766f4f63ae0f1053e72eeb95e25d9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003999783791727460,7.58914976858576,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x5bcdbfe519199c40106b2901bbe3b6946089219b9b7df36aa518b89efc0921ac,16308867,1672539383,2023-01-01 02:16:23,0x723b53efc9b5e76fa9ddff2ed14fbe572d212c7a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.02,0,37.9478,0.00298297252971114,5.65986224814862,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0x6b6e904ef19e64c80c7050ac211c336a048fc1455200002adf2756241d85da91,16308867,1672539383,2023-01-01 02:16:23,0x8ec2ae9805a39db2e2524fb675ee42e80409c58a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.22039208518279000,0,418.169738504973,0.002651897601000190,5.03168398916174,1200.10,,,Swap ETH For Exact Tokens,
0x3efaccf28adefe1bcc363396ff53e9608e551fed345b43b67ed02728524a30ad,16308868,1672539395,2023-01-01 02:16:35,0x464b10cb34636751e7c7a7a8ab5fc448c6d5a6f5,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.00055642144420396,1.05574848401815,1200.10,Error(0),execution reverted,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xd89662a60b89e85cbdcf4cdc1615d08ad49ebf22493199ea10ae95a86e0a1f47,16308869,1672539407,2023-01-01 02:16:47,0xfc014f576abbb1b563fa8383e6c99fbe74115acc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003288035896482040,6.23868642962606,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x8c7dfa7802affa288f9ac8b8d5594de28b8a2f95865fb9a4eaf90a92ddd3eead,16308869,1672539407,2023-01-01 02:16:47,0xfe30e00d8a1d582108defb1cdd4bf6348f1cdd1b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.002989634349478240,5.67250231835653,1200.10,,,Add Liquidity,
0x78d4ebecffe50f5d33d538ec713958a4d5ec0e7ae89f611995d5a886f812d1c7,16308870,1672539419,2023-01-01 02:16:59,0x8fa647a4fe9b281dc7498ae2239c1489fe3673ca,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.06,0,113.8434,0.002876474163980580,5.45779331399511,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0x8594b161a2860d6fa84bfaf2c7293fb8932e6e5a1bcfc56f5f9709b301bc4157,16308871,1672539431,2023-01-01 02:17:11,0x3ec358d64265d9a97c750125df73ccf22b563fe0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.00359476425,6.8206697403075,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xa798b6b1e3e914036f11a1d5d48b9eb75dd642a5fa76f6f9322592fa033ea4d0,16308871,1672539431,2023-01-01 02:17:11,0x6e281c175a593500c844ba9b91926e8554f952c3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.039,0,73.99821,0.002316617798279100,4.39552744427678,1200.10,,,Swap Exact ETH For Tokens,
0xa5aab69c6e1a90d0ff05175f2ba65e3070c5f8af9ac9376dc326f2c1b7650aba,16308872,1672539443,2023-01-01 02:17:23,0xfd7eebf6e3d0f3f63915aaae4444ad1322e46644,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.15,0,284.6085,0.002590339407064350,4.91488408756983,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0x52ad926451daaab63930070bee1c2f91a9fcdfad174ac8768aa853918a922b95,16308873,1672539455,2023-01-01 02:17:35,0x8f8097a2af8ecb317f05ff284069afaa87763952,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.2,0,379.478,0.000680395764370445,1.29097611935884,1200.10,Error(0),execution reverted,Swap Exact ETH For Tokens,
0xefcec9487a828075a173a96c3cd3a5e266f5a984b2bed2ebe05906fbff8b85ad,16308874,1672539467,2023-01-01 02:17:47,0x0e6c1726aecf306eb630dc369c15f1aae1f78faf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.1,0,189.739,0.0028796967415513,5.46390780045202,1200.10,,,Swap Exact ETH For Tokens,
0x384a1ccec863522d04609ef4ae562bbfeb83ba87fffe842f680d3d8c703b3473,16308875,1672539479,2023-01-01 02:17:59,0x2c91e2492ac30ca7375fc8f19501e415b0666b75,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.00449829167032584,8.53501363235955,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xb01bb3959bcffc41ca339b80d5375dd261c05ef347ccf8d610932aefd717c7e8,16308877,1672539503,2023-01-01 02:18:23,0xc964f622cc7209efe89df81e26fbc27d3e43c5ba,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.005226104961020300,9.9159592919903,1200.10,Error(0),execution reverted,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x211e9cba3b79c5b37eb1ba6891c83cb2ef5c386ec0e1ead6b31de45fea07e8a4,16308877,1672539503,2023-01-01 02:18:23,0x1cf5cd427d0a968379bd6b5befce28d8e157ae38,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.001525234565603750,2.89396481243089,1200.10,,,Swap Tokens For Exact Tokens,
0x4cbf933b896025247546d927463c5af4b47676de640943c438662d8ff6a72d1b,16308878,1672539515,2023-01-01 02:18:35,0x36c28fcaf92133c823e526da41c1d2ea6421a290,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003074596684634850,5.83370900345931,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x238ab78896bde53fbc90e098cd794c74cdccfd5212ea001a1576e2541c2d6bbb,16308878,1672539515,2023-01-01 02:18:35,0x0d544abfe77674ae39827667a3102741bc29190e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.124,0,235.27636,0.002579370707434750,4.89407218657962,1200.10,,,Swap Exact ETH For Tokens,
0x86f32abc806ff110d52b7d092211a9ca57fde948f72312d09fe76fd1a6d49ce8,16308878,1672539515,2023-01-01 02:18:35,0x2970997d607ff01facc5a44da022c19a48e0fac3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.2,0,379.478,0.003475656,6.59467493784,1200.10,,,Swap Exact ETH For Tokens,
0x7a8cdcc7f1427b6f3ba474dc5e9ae91fa71d7c91e461a226ffde303afb1bbf64,16308878,1672539515,2023-01-01 02:18:35,0xcd71225774a8233dcb39873c40801633fc0a57d2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.002647627351853790,5.02358166113387,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xa825bffe5b2a19a521db6a5d92e74b6266d973bd5abaa9693b78d1a717ded921,16308879,1672539527,2023-01-01 02:18:47,0x77f53243254584702d32f7fb5e991ee14d7b4452,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003031692984154710,5.7523039512053,1200.10,,,Swap Tokens For Exact Tokens,
0x10faacd8c3faaf0eb9fa8621758536457db8220bc36fa0dd06cf27504ca4801f,16308879,1672539527,2023-01-01 02:18:47,0x084144e0dded8d8b05173bc2f4bbe0994df87c52,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.002622179115179880,4.97529643135115,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xac62b907923dfdef6706c7c5706c826bcc562705fab3452ce0d1cda5426ece0b,16308879,1672539527,2023-01-01 02:18:47,0x6bbfaa1a180fe8af9629e0377cfc71e081388f09,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.002935179541319940,5.56918030990504,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xe3717054751113bb8362e6340dff06034413549669149298d2984663c12c30ad,16308879,1672539527,2023-01-01 02:18:47,0x4a721d185009b863ee1512d79ba1f512d7560512,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.002187138779172910,4.14985524821488,1200.10,,,Swap Tokens For Exact ETH,
0x3272a80a1d6d664082ebaeaa52ba58108b6f3ee6d347a1b139bfa173fe47cafe,16308879,1672539527,2023-01-01 02:18:47,0x1bf515b37d0dc7a56cbf967fdb9421680fcad774,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.060059903301720400,0,113.957059925651,0.00237300525,4.5025164312975,1200.10,,,Swap ETH For Exact Tokens,
0xb606a10b0cef2b8730e12f95ab97d2eb23c9fa493ada31e84c5bbc4747c2845c,16308880,1672539539,2023-01-01 02:18:59,0x38ae26dc18f5bdc34658c84c363115c95e6cda0f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.004771262375267750,9.05294551820928,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x04b54b18e5c98a14c5674b21aac8ee1ac6bd7638fecba14514611c46c8624566,16308880,1672539539,2023-01-01 02:18:59,0xcb0f461500195d9bb89d1ce99eeea4cdec264309,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.2,0,379.478,0.0029721552,5.639337554928,1200.10,,,Swap Exact ETH For Tokens,
0x22b36c60dfeb093ded41f9f9d5ac3adae627625c75e5e7a467409a99bd5292ef,16308881,1672539551,2023-01-01 02:19:11,0xe7ef24aa6dea79767eac7608662ddd8f19b93066,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.1,0,189.739,0.0108707930586276,20.6261340415094,1200.10,,,Swap Exact ETH For Tokens,
0x260681e17360ea548da49986c5bb3ee83115e1b70dffa7170c3994da43e994d1,16308881,1672539551,2023-01-01 02:19:11,0xcd71225774a8233dcb39873c40801633fc0a57d2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.004680960178312180,8.88160703272774,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x3b5e5ce78501f072d3cf1ff4e20296d1f7f62fead08f9cf664708835f5858005,16308881,1672539551,2023-01-01 02:19:11,0xc964f622cc7209efe89df81e26fbc27d3e43c5ba,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.004538687822021330,8.61166088662504,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x1e40873e38c961b963406c3ceb4ff22dfd287bf0467aceb472809c38ba770486,16308881,1672539551,2023-01-01 02:19:11,0x274c7a1b55c9975dc08d95b79db6fad9daf98baf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.045,0,85.38255,0.0028042392,5.320735415688,1200.10,,,Swap Exact ETH For Tokens,
0xa1d18967fc2640a7d70b4af9af7fd7af0269fb33b2c39fec587f31067ca9de4f,16308882,1672539563,2023-01-01 02:19:23,0x1a7834e3e17f94cdd0ce32fa5906e063d7de1c48,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003373671138981480,6.40116988239208,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x0ecf15edc30612a806cf67c8479ed594ef1140d2790b4a5c3ca6c77903545de6,16308883,1672539575,2023-01-01 02:19:35,0x4bf081180272d3d736836ed52977beaae02ad649,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.023281801211774300,44.1746568012084,1200.10,,,Swap Exact Tokens For Tokens,
0x85e123ee80dfc1ae37dd88d4fc25474f6240e9b42baed7d1d578723e2b7c7856,16308883,1672539575,2023-01-01 02:19:35,0x21d8fde15f20189a8592ae9761fbbfb500f5e511,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.05,0,94.8695,0.00345634093850198,6.55802673330427,1200.10,,,Swap Exact ETH For Tokens,
0x8bfd744c20e2f43de4f8d45056d730a95a6f24ff87ff833f845bbbb679d9b80f,16308883,1672539575,2023-01-01 02:19:35,0x2b00a1348632c3e2735a6a49e027ebedd1dca2d0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.0050669906844914,9.61405745484714,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xfb098790a9ac5e82fca934a5b4c86de583b44e162111c2e624022c477c2ca42a,16308884,1672539587,2023-01-01 02:19:47,0x914ec51e16483c6a0f6ffb8fc3da35cea241cacc,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003254144552472890,6.17438133241654,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x721e7bb95c46107f5be2e80fa4b8cfcb4775f92bd8fcd7adfbc4d8cb056d7fb0,16308884,1672539587,2023-01-01 02:19:47,0xc964f622cc7209efe89df81e26fbc27d3e43c5ba,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003110609115410620,5.90203862948896,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x2e1827dbd55b7f1f499acbe537b7cd4c5a1be16deafb37f958b74e51bf8ad3b3,16308884,1672539587,2023-01-01 02:19:47,0x80695f61523269a7474c536691f63553ab089302,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.005090365171100870,9.65840797199509,1200.10,,,Remove Liquidity ETH With Permit Supporting Fee On Transfer Tokens,
0x86bce398f6de73152939f1f860b3bcc9cf8864ab34e8beca47f3c1d9eceb9542,16308884,1672539587,2023-01-01 02:19:47,0x09c950e4b7b3345c626e9c1188c720de68958a05,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003068284131349130,5.82173162798052,1200.10,Error(0),execution reverted,Swap Exact Tokens For Tokens Supporting Fee On Transfer Tokens,
0xcdc4701b981a3b2ba53a548369685fdec02db60245c5e2413cb88ac7dee5c982,16308887,1672539623,2023-01-01 02:20:23,0xc799d491fbbc7846616cebdf3d180690c1d5e0ba,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.00531791951014188,10.0901672993481,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x28395c85e2ebd35ca2356b32ba795f814bda1b76ff34eb36a6c5e375c2833c6d,16308887,1672539623,2023-01-01 02:20:23,0xc550257ddfb4c1feb188a72c615e6d29134edf49,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.02,0,37.9478,0.003472215205893200,6.58814640950969,1200.10,,,Swap Exact ETH For Tokens,
0x880f54c6098b4cd398a562bfe367817553cfc8e2f0ce88fe34a2b18a3d2eb35d,16308887,1672539623,2023-01-01 02:20:23,0x274c7a1b55c9975dc08d95b79db6fad9daf98baf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.0024833592,4.711900912488,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xa60426144d46c9f872be8aa94b6ddbe771d6b0e957e1e7818eed505b90d8de3f,16308888,1672539635,2023-01-01 02:20:35,0xfec2295eaec1135ec5651c423120546126e42cec,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.004767973965140150,9.04670612171727,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x220d302fc77e60fdf57433e9bf0bf568b229e3972ac2b5b3522f9f35517b8a92,16308889,1672539647,2023-01-01 02:20:47,0x623e0ef8a344069ab8f7cef4d3b5391a7a29c721,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.03,0,56.9217,0.002932506260662300,5.56410805391805,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0x42417a81f7ddaf77c66e62b6345e4de91526eb4514da2f0558c8a335a02c82fa,16308889,1672539647,2023-01-01 02:20:47,0x9d003d4ea17b01542128f8aa4df8dbfb9afa764d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.05,0,94.8695,0.003532151668243860,6.70186925380922,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0x7a62ec34a445e7ccdb8f2ed781005ad6fed55e6d1a1891f6ac9ce17d3eaa348f,16308889,1672539647,2023-01-01 02:20:47,0x7ef7328f2f781732b7308c4c10baf5832bfa1ce8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.156097,0,296.17688683,0.002809547148053540,5.3308066632453,1200.10,,,Swap Exact ETH For Tokens,
0x034ea5c9f3719108535e2e1fc7322288ec0abd3f460cb0093b311c03ac3545aa,16308891,1672539671,2023-01-01 02:21:11,0x01e7690ff0c7de4bf047516b292d6091e5fa9593,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.099657356169975700,0,189.08887102335,0.000565036400062466,1.07209441511452,1200.10,Error(0),execution reverted,Swap Exact ETH For Tokens,
0x14c52d660a9ff53fd9dab931143dd04067d124679ebde2f90fdb55b770684960,16308891,1672539671,2023-01-01 02:21:11,0xbf88c2f66d5c4f8c09a4a302c518b6af9cd3fc98,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003582096,6.79663312944,1200.10,Error(0),execution reverted,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xaafc94d618abaa5b72eda3a107311b41294fbfdd8fa1e2afc25d1274cd868713,16308891,1672539671,2023-01-01 02:21:11,0xd6b84c99c5bc507a57f1cd7dfccbcb4cef73ec35,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.05,0,94.8695,0.0026910072,5.105890151208,1200.10,,,Swap Exact ETH For Tokens,
0x3c9a010b7fcaa279fd15c6fed319d717035b93f8a2034509162c6934b80d8a76,16308891,1672539671,2023-01-01 02:21:11,0x783e72b556b485b293be962366b305d075a65462,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.0039626664,7.518723600696,1200.10,,,Swap Exact Tokens For Tokens,
0xa720fe1b486a10d5213ab0e03286023b1e1ea55b4667558cc6552229520578ba,16308891,1672539671,2023-01-01 02:21:11,0xf9633a7a2f76d0ddcd00f7dbb2ae9fde7451e565,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.070069996531256100,0,132.95011071844,0.002531004,4.80230167956,1200.10,,,Swap ETH For Exact Tokens,
0x84fb659198cbf4766f5753b71e0477b51841425f1f31f4c810e718f1c542cc92,16308891,1672539671,2023-01-01 02:21:11,0x956ea807b122afa75993d04e5e9c0180c2482c3d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.2,0,379.478,0.004595577732183440,8.71960323326753,1200.10,,,Swap Exact ETH For Tokens,
0x69ba843aa9b7eb1a7dcf9c45b9cced4ac555511ab6448d0322a5b6f0519edb32,16308892,1672539683,2023-01-01 02:21:23,0xdf00a1d0bd22063b26b2b2421e9945daba6fd643,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.03,0,56.9217,0.005699510620087460,10.8141944554478,1200.10,,,Swap Exact ETH For Tokens,
0x3d0b5630e0530c2fecf0d6389b25a9dd3bff0172a6d3619d64ddddab6984f09c,16308892,1672539683,2023-01-01 02:21:23,0x2cbfbd67dfa3c7ec5a60c631f00531171ca088e1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.05,0,94.8695,0.002895539519055010,5.49396772805978,1200.10,,,Swap Exact ETH For Tokens,
0x7302961a11aef7b94b5c5b612e59c61b11ac247217ab1b260bb6103b46eff9e6,16308892,1672539683,2023-01-01 02:21:23,0x7979b361ea38491adc5cc2a9f6eac9749716e1f0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.003072655434893800,5.83002569561315,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x7c06bc99c7021d18524135dd1fa43e45bb0b762c8ae6079ede6b63a0f7094b96,16308892,1672539683,2023-01-01 02:21:23,0x26b2467422dabc8c80024710ddba163258ecd668,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.03,0,56.9217,0.003062316170506890,5.81040807875807,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0x9667058d2263a167c9c512c04df404a4da4ec9356688805f52f60aa0573185b1,16308893,1672539695,2023-01-01 02:21:35,0x9e147ed08489ef8df005ba095df8adfc416042b1,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.0050072955873648,9.5007925745101,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xd3fbc6c5c9dd50f35750ad73486cbfd7b6bb0d82778cf7f42e54123794bf2b46,16308893,1672539695,2023-01-01 02:21:35,0x359be4338a8766f4f63ae0f1053e72eeb95e25d9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.04,0,75.8956,0.00269714964166212,5.11754475859329,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0xe0668345e62fa2e28c9099a8356df97110165cc23d1fc1f203ad4e792a421d90,16308893,1672539695,2023-01-01 02:21:35,0x274c7a1b55c9975dc08d95b79db6fad9daf98baf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.013733436400304400,0,26.0576848915737,0.0025167576,4.775270702664,1200.10,,,Swap Exact ETH For Tokens,
0x67c7e52376506acc27b1abf779b1f67faa464071ba9df2669cd3b8362f3bf458,16308893,1672539695,2023-01-01 02:21:35,0xbf88c2f66d5c4f8c09a4a302c518b6af9cd3fc98,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.0044284968,8.402585543352,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0xa40113b299719e357cfddcc69c66cca35ae4a153ecd4b37c74e667b219c63f5c,16308894,1672539707,2023-01-01 02:21:47,0x0c840522d6aa317722283c559a9408b8cfaf84e0,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.004855914,9.21356266446,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x998876da5ce172f7723e7675c7fc11dbe9930c79dd931b09746c9f4e12e5b6ca,16308894,1672539707,2023-01-01 02:21:47,0x9ddfecb6fccf9458fafe3dcc084660f065950593,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.04,0,75.8956,0.002616849653617150,4.96518436427665,1200.10,,,Swap Exact ETH For Tokens Supporting Fee On Transfer Tokens,
0x4b7cd1b9d031d40b85adc0d03a1de9333004503e850aa7210eb1ba9b1094f1ef,16308894,1672539707,2023-01-01 02:21:47,0x6bbfaa1a180fe8af9629e0377cfc71e081388f09,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.004321693567178780,8.19993815742934,1200.10,,,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
0x7877c6d40ae208246a1fae68d0661e5e0d67c4f8462decc8bf5de21081cb7a1f,16308895,1672539719,2023-01-01 02:21:59,0xaabea6705eea315f788aac9df05ba46ca9a9071c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.03,0,56.9217,0.00364147894577181,6.90930573691797,1200.10,,,Swap Exact ETH For Tokens,
0xbc211abb46a8ca37365126436787f16c11d4fd7183d02377a37e8f26bf24beb0,16308896,1672539731,2023-01-01 02:22:11,0x21d8fde15f20189a8592ae9761fbbfb500f5e511,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.1,0,189.739,0.003449513202192670,6.54507185470835,1200.10,,,Swap Exact ETH For Tokens,
0x0283e1fca8c5e8a9717c841cb8ad67ca6b642d34f912da33b588be0fe3de3f61,16308896,1672539731,2023-01-01 02:22:11,0x3a677323ea97649e80435be93b85cb77e016143c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.0836,0,158.621804,0.002701396530091880,5.12560276223104,1200.10,,,Swap Exact ETH For Tokens,
0x2cb661196191be90c1060b239968b3aa73dd7b3c388c79ab9c3af90f1c0f420e,16308896,1672539731,2023-01-01 02:22:11,0x3d02de20f3bbb65f0033d3d68dc4900390c9834c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.02,0,37.9478,0.0024068352,4.566705040128,1200.10,,,Swap Exact ETH For Tokens,
0x4d539aba3817a7028a328a8cf7f826269cc0709434604b4e986eee8baa00b3a0,16308896,1672539731,2023-01-01 02:22:11,0xee12ed1463a1fad26c9aec8fb37081976bf0d691,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,1,0,1897.39,0.004052079342295700,7.68837482327844,1200.10,,,Add Liquidity ETH,
0x06b2e1a8f54833674c3258e04debdb0a568f3829b8117b1220ddbf2f0319522a,16308896,1672539731,2023-01-01 02:22:11,0xcfa898642ee16f1e5b1a7371fd9cf3dbdc039faa,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0.01,0,18.9739,0.00136202605349655,2.58429461364382,1200.10,Error(0),execution reverted,Swap Exact ETH For Tokens,
0xa307ca556afc404e4948bef4f6baf2123ca545ffaeb595da5c4ea1b9bc8de84e,16308897,1672539743,2023-01-01 02:22:23,0x6af35cc713be74ce119a9240f6ae5f0f70e48866,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,0,0,0,0.010519092169902400,19.9588202922512,1200.10,Error(0),execution reverted,Swap Exact Tokens For ETH Supporting Fee On Transfer Tokens,
